sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,Category
5801693,NZ,Evergreen Broadleaf,Rosaceae,Rhaphiolepis,Rhaphiolepis indica,New Zealand,iNaturalist Research-grade Observations,5371542,2021,172.7007296,-43.60738635,Common
5289843,AU,Evergreen Broadleaf,Proteaceae,Banksia,Banksia marginata,Australia,iNaturalist Research-grade Observations,7124257,2020,142.4586336,-37.43713648,Frequent
4072804,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus marilandica,United States of America,iNaturalist Research-grade Observations,2881630,2019,-97.47783523,31.21286906,Frequent
2874818,CA,Deciduous Broadleaf,Rosaceae,Prunus,Prunus pumila,Canada,iNaturalist Research-grade Observations,3021605,2023,-96.1887537,50.36888627,Common
320472,TW,Deciduous Broadleaf,Fagaceae,Quercus,Quercus hypophaea,Chinese Taipei,iNaturalist Research-grade Observations,2881005,2017,120.8714476,22.50192151,Rare
3745086,US,Deciduous Broadleaf,Rutaceae,Ptelea,Ptelea trifoliata,United States of America,iNaturalist Research-grade Observations,3190411,2024,-84.41565674,42.71297094,Frequent
238272,HK,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex macrophylla,Hong Kong,iNaturalist Research-grade Observations,10792217,2023,114.2344057,22.25520391,Frequent
2813551,CA,Deciduous Broadleaf,Fabaceae,Caragana,Caragana arborescens,Canada,Pl@ntNet automatically identified occurrences,2943190,2021,-135.211765,60.8275428,Frequent
5074862,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus palustris,United States of America,iNaturalist Research-grade Observations,5285816,2018,-77.65933384,34.41110578,Frequent
198363,GF,Evergreen Broadleaf,Rubiaceae,Carapichea,Carapichea guianensis,French Guiana,iNaturalist Research-grade Observations,2920659,2016,-53.18836694,3.645346325,Rare
4841824,US,Evergreen Broadleaf,Lauraceae,Cinnamomum,Cinnamomum cassia,United States of America,iNaturalist Research-grade Observations,6688,2022,-87.04046644,40.43329566,Frequent
3199025,MF,Deciduous Broadleaf,Apocynaceae,Calotropis,Calotropis procera,Saint Martin (French part),Pl@ntNet automatically identified occurrences,5414566,2020,-63.04472378,18.10702706,Common
5715336,NZ,Deciduous Broadleaf,Salicaceae,Populus,Populus alba,New Zealand,iNaturalist Research-grade Observations,3040233,2024,173.248062,-42.47767756,Frequent
3807706,US,Deciduous Broadleaf,Heliotropiaceae,Heliotropium,Heliotropium amplexicaule,United States of America,iNaturalist Research-grade Observations,2925790,2024,-82.02965419,33.54072493,Common
2161367,UA,Deciduous Broadleaf,Asteraceae,Erigeron,Erigeron strigosus,Ukraine,iNaturalist Research-grade Observations,3146632,2022,30.3457166,50.28521569,Frequent
1599368,NO,Deciduous Broadleaf,Cornaceae,Cornus,Cornus suecica,Norway,"Observation.org, Nature data from around the World",3082246,2023,6.793783806,60.34411828,Frequent
5348728,AU,Evergreen Broadleaf,Cunoniaceae,Weinmannia,Weinmannia minutiflora,Australia,iNaturalist Research-grade Observations,2405,2022,144.2516382,-37.40984678,Frequent
5928709,CO,Evergreen Broadleaf,Arecaceae,Mauritia,Mauritia flexuosa,Colombia,Flora al interior del Área 1 del Banco de Hábitat del Meta de Terrasos,5294777,2020,-73.4039602,3.522770096,Common
974587,BE,Deciduous Broadleaf,Rosaceae,Prunus,Prunus spinosa,Belgium,Pl@ntNet observations,3023221,2020,3.163121301,51.32390977,Frequent
147781,MG,Evergreen Broadleaf,Rubiaceae,Paederia,Paederia farinosa,Madagascar,iNaturalist Research-grade Observations,2909590,2021,46.05555768,-17.20679252,Rare
5388377,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia terminalis,Australia,NSW BioNet Atlas,2978771,2022,151.2359861,-33.97147409,Frequent
5280238,AU,Evergreen Broadleaf,Myrtaceae,Taxandria,Taxandria spathulata,Australia,iNaturalist Research-grade Observations,3185899,2022,120.1520609,-33.61332802,Rare
3550009,US,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes speciosum,United States of America,iNaturalist Research-grade Observations,2986206,2020,-121.0830989,35.53947685,Frequent
4618545,US,Evergreen Needleleaf,Taxaceae,Taxus,Taxus brevifolia,United States of America,iNaturalist Research-grade Observations,5284555,2022,-122.4662763,42.88932393,Frequent
5810363,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma tenuicaulis,New Zealand,iNaturalist Research-grade Observations,2911374,2019,174.4127792,-39.45388979,Common
3646157,US,Deciduous Broadleaf,Salicaceae,Populus,Populus fremontii,United States of America,iNaturalist Research-grade Observations,3040237,2022,-109.789926,38.11073275,Frequent
2210874,RU,Evergreen Broadleaf,Rosaceae,Cotoneaster,Cotoneaster acutifolius,Russian Federation,iNaturalist Research-grade Observations,3025770,2021,60.56832188,56.91218899,Frequent
326374,TW,Deciduous Broadleaf,Lamiaceae,Hyptis,Hyptis capitata,Chinese Taipei,iNaturalist Research-grade Observations,2926815,2022,120.9162259,24.54295017,Common
1170853,FI,Deciduous Broadleaf,Betulaceae,Betula,Betula nana,Finland,Kastikka Floristic Archives (Kastikka Ark),5332004,2022,28.43040338,64.66147343,Frequent
1576594,IT,Evergreen Needleleaf,Pinaceae,Pinus,Pinus nigra,Italy,Pl@ntNet observations,5284809,2022,14.22816653,41.94848928,Frequent
472133,IN,Evergreen Broadleaf,Rubiaceae,Adina,Adina cordifolia,India,iNaturalist Research-grade Observations,8417744,2023,72.88227659,19.40776021,Rare
5031537,US,Evergreen Broadleaf,Ericaceae,Lyonia,Lyonia lucida,United States of America,iNaturalist Research-grade Observations,5333386,2021,-81.35764983,29.59573593,Frequent
3786147,US,Deciduous Broadleaf,Convolvulaceae,Ipomoea,Ipomoea sagittata,United States of America,iNaturalist Research-grade Observations,2928626,2024,-80.25850371,26.72695098,Common
4080872,US,Deciduous Broadleaf,Moraceae,Maclura,Maclura pomifera,United States of America,iNaturalist Research-grade Observations,2984580,2021,-91.42887737,32.63925523,Frequent
6252262,CL,Evergreen Broadleaf,Proteaceae,Lomatia,Lomatia hirsuta,Chile,iNaturalist Research-grade Observations,7287163,2023,-71.52157298,-36.50248661,Common
183797,ZA,Evergreen Broadleaf,Pieridae,Colotis,Colotis annae,South Africa,iNaturalist Research-grade Observations,4699245,2018,32.23533648,-27.7904332,Common
356919,TW,Evergreen Broadleaf,Salicaceae,Scolopia,Scolopia oldhamii,Chinese Taipei,iNaturalist Research-grade Observations,3879065,2021,120.2632084,22.64723916,Common
5784859,NZ,Evergreen Broadleaf,Piperaceae,Macropiper,Macropiper excelsum,New Zealand,iNaturalist Research-grade Observations,7305062,2016,174.7493833,-41.29491884,Frequent
176135,ZA,Deciduous Broadleaf,Bignoniaceae,Kigelia,Kigelia africana,South Africa,iNaturalist Research-grade Observations,3172561,2020,32.08111847,-27.7780369,Common
2239031,RU,Evergreen Needleleaf,Pinaceae,Pinus,Pinus sibirica,Russian Federation,iNaturalist Research-grade Observations,5284667,2019,72.89959128,57.04023207,Frequent
5741037,NZ,Evergreen Broadleaf,Asteraceae,Brachyglottis,Brachyglottis repanda,New Zealand,iNaturalist Research-grade Observations,3138474,2018,175.2774123,-37.04038797,Frequent
3187988,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina spec,United States of America,iNaturalist Research-grade Observations,3158021,2024,-85.75156328,38.08482091,Frequent
1605832,NO,Evergreen Broadleaf,Ericaceae,Erica,Erica excelsa,Norway,Norwegian Species Observation Service,2882780,2023,5.02936211,60.34325321,Frequent
2083029,PT,Evergreen Broadleaf,Solanaceae,Solanum,Solanum mauritianum,Portugal,iNaturalist Research-grade Observations,2931469,2023,-16.89690729,32.66675004,Frequent
4426453,US,Deciduous Broadleaf,Malvaceae,Tilia,Tilia americana,United States of America,iNaturalist Research-grade Observations,3152042,2021,-77.63921884,43.1116235,Frequent
6154400,CO,Deciduous Broadleaf,Fabaceae,Samanea,Samanea saman,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2972960,2021,-73.37287134,10.25085797,Frequent
5290654,AU,Evergreen Broadleaf,Proteaceae,Conospermum,Conospermum patens,Australia,iNaturalist Research-grade Observations,3995009,2022,138.6432306,-35.0926883,Common
3357621,US,Evergreen Broadleaf,Berberidaceae,Mahonia,Mahonia nervosa,United States of America,iNaturalist Research-grade Observations,3033875,2024,-122.2647963,46.91540168,Frequent
1027622,ES,Deciduous Broadleaf,Fabaceae,Cytisus,Cytisus oromediterraneus,Spain,Pl@ntNet automatically identified occurrences,5611875,2019,-3.999965254,40.78709858,Frequent
3347495,US,Evergreen Broadleaf,Araceae,Philodendron,Philodendron gloriosum,United States of America,iNaturalist Research-grade Observations,2870786,2022,-157.8039164,21.34120859,Rare
5269064,AU,Evergreen Broadleaf,Myrtaceae,Eucalyptus,Eucalyptus camaldulensis,Australia,SA Flora,11900000,2018,140.7347095,-34.1687804,Frequent
3549573,US,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes speciosum,United States of America,iNaturalist Research-grade Observations,2986206,2022,-117.1789017,32.86899257,Frequent
818701,DE,Deciduous Broadleaf,Betulaceae,Carpinus,Carpinus betulus,Germany,"Observation.org, Nature data from around the World",2875818,2023,9.036974723,51.16757369,Frequent
3856826,US,Deciduous Broadleaf,Fabaceae,Lespedeza,Lespedeza capitata,United States of America,iNaturalist Research-grade Observations,2955772,2023,-73.70673316,43.24619025,Frequent
4853349,US,Evergreen Needleleaf,Pinaceae,Picea,Picea engelmannii,United States of America,iNaturalist Research-grade Observations,5284917,2019,-105.5864875,40.04752099,Frequent
1843102,IE,Deciduous Broadleaf,Rosaceae,Prunus,Prunus spinosa,Ireland,Vascular plants: Online Atlas of Vascular Plants 2012 Onwards,3023221,2022,-6.154348715,53.10808083,Frequent
4357097,US,Deciduous Broadleaf,Rosaceae,Prunus,Prunus alabamensis,United States of America,iNaturalist Research-grade Observations,3022513,2023,-84.62592119,30.47253343,Rare
5340521,AU,Evergreen Broadleaf,Asteraceae,Olearia,Olearia tomentosa,Australia,iNaturalist Research-grade Observations,5405029,2021,150.840232,-35.01940743,Common
445180,BT,Deciduous Broadleaf,Cercopithecidae,Semnopithecus,Semnopithecus entellus,Bhutan,Bhutan Biodiversity Portal data,2436564,2017,90.1749291,27.52646334,Common
198444,GF,Evergreen Broadleaf,Urticaceae,Cecropia,Cecropia palmata,French Guiana,iNaturalist Research-grade Observations,4013360,2024,-52.30051087,4.833670001,Rare
5854419,NZ,Evergreen Broadleaf,Rubiaceae,Coprosma,Coprosma rugosa,New Zealand,iNaturalist Research-grade Observations,2911477,2021,168.770478,-45.13806197,Common
5548180,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia pubifolia,Australia,NSW BioNet Atlas,2980485,2022,151.5357046,-29.39535731,Frequent
3160327,US,Deciduous Broadleaf,Anacardiaceae,Rhus,Rhus microphylla,United States of America,iNaturalist Research-grade Observations,7707078,2022,-106.6024491,32.33665617,Common
5244619,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia myrtifolia,Australia,iNaturalist Research-grade Observations,2979799,2021,138.6678626,-35.08375672,Frequent
3314563,CR,Evergreen Broadleaf,Rubiaceae,Palicourea,Palicourea padifolia,Costa Rica,iNaturalist Research-grade Observations,2899321,2020,-83.97414331,9.891325107,Common
1759893,NO,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica scutellata,Norway,Norwegian Species Observation Service,3172072,2022,11.76194029,59.33678951,Frequent
373349,TW,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros morrisiana,Chinese Taipei,iNaturalist Research-grade Observations,9249842,2024,120.7999237,24.19065889,Common
6134149,CO,Deciduous Broadleaf,Fabaceae,Platypodium,Platypodium elegans,Colombia,Biodiversidad asociada al Estudio de Impacto Ambiental del proyecto: Interconexión Cuestecitas - Copey - Fundación 500/220 mil voltios,2977383,2018,-73.93417407,10.12499984,Common
905633,BE,Evergreen Needleleaf,Pinaceae,Pinus,Pinus sylvestris,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",5285637,2020,5.125299669,51.17119894,Frequent
495451,KR,Deciduous Broadleaf,Cornaceae,Cornus,Cornus kousa,"Korea, Republic of",2022_snc_observation_citizensciencemonitoring_17710,3082274,2022,127.0668959,37.40237779,Common
3720278,US,Deciduous Broadleaf,Malvaceae,Hibiscus,Hibiscus moscheutos,United States of America,iNaturalist Research-grade Observations,3152596,2018,-82.22787461,35.43511605,Frequent
2906050,CA,Evergreen Needleleaf,Pinaceae,Tsuga,Tsuga heterophylla,Canada,iNaturalist Research-grade Observations,2687210,2021,-126.0352115,50.14100837,Frequent
5006928,US,Evergreen Broadleaf,Araliaceae,Schefflera,Schefflera macrophylla,United States of America,iNaturalist Research-grade Observations,8800,2018,-77.27203862,38.60533624,Frequent
989158,BE,Evergreen Broadleaf,Berberidaceae,Mahonia,Mahonia aquifolium,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",3033865,2016,2.648411725,51.12311199,Frequent
475726,IN,Evergreen Broadleaf,Malvaceae,Cullenia,Cullenia exarillata,India,"Tree occurrence in point-centred quarter (PCQ) plots in rainforest fragments of the Valparai Plateau and Anamalai Tiger Reserve, Western Ghats, India",4073259,2019,76.92970451,10.35657879,Rare
5291813,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea elliptica,Australia,iNaturalist Research-grade Observations,3995960,2022,117.8904271,-35.02372384,Rare
2269055,RU,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica longifolia,Russian Federation,iNaturalist Research-grade Observations,3172118,2021,52.8309254,56.31608298,Frequent
439930,TW,Evergreen Needleleaf,Cupressaceae,Chamaecyparis,Chamaecyparis obtusa,Chinese Taipei,iNaturalist Research-grade Observations,2683849,2024,121.614209,24.48413462,Common
5383045,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia myrtifolia,Australia,iNaturalist Research-grade Observations,2979799,2022,145.3358775,-37.82126128,Frequent
5054454,US,Evergreen Broadleaf,Magnoliaceae,Magnolia,Magnolia tripetala,United States of America,iNaturalist Research-grade Observations,3153215,2022,-84.33016239,34.23633578,Frequent
4930244,US,Deciduous Broadleaf,Hamamelidaceae,Hamamelis,Hamamelis virginiana,United States of America,iNaturalist Research-grade Observations,3152827,2019,-87.40170714,33.27847628,Frequent
3006374,CA,Evergreen Broadleaf,Ericaceae,Vaccinium,Vaccinium parvifolium,Canada,iNaturalist Research-grade Observations,2882910,2024,-123.4476531,48.61402042,Frequent
6252178,CL,Evergreen Broadleaf,Proteaceae,Lomatia,Lomatia hirsuta,Chile,iNaturalist Research-grade Observations,7287163,2024,-71.80087324,-38.69997174,Common
3864442,US,Deciduous Broadleaf,Malvaceae,Malva,Malva moschata,United States of America,iNaturalist Research-grade Observations,3152379,2019,-79.14480309,39.69639354,Frequent
5612106,AU,Evergreen Broadleaf,Myrtaceae,Rhodamnia,Rhodamnia rubescens,Australia,NSW BioNet Atlas,3186016,2021,152.7465556,-30.15945103,Frequent
3901403,US,Deciduous Broadleaf,Viburnaceae,Viburnum,Viburnum acerifolium,United States of America,iNaturalist Research-grade Observations,2888596,2023,-70.76299071,43.04535234,Frequent
629620,AT,Deciduous Broadleaf,Betulaceae,Carpinus,Carpinus betulus,Austria,iNaturalist Research-grade Observations,2875818,2021,16.93971912,48.13929561,Frequent
5261554,AU,Evergreen Broadleaf,Meliaceae,Azadirachta,Azadirachta indica,Australia,Flora Atlas N.T.,3190474,2021,132.2746042,-14.4463771,Frequent
2993176,CA,Evergreen Needleleaf,Taxaceae,Taxus,Taxus brevifolia,Canada,iNaturalist Research-grade Observations,5284555,2024,-124.5524579,49.31050525,Frequent
3964638,US,Evergreen Broadleaf,Rhamnaceae,Ceanothus,Ceanothus gloriosus,United States of America,iNaturalist Research-grade Observations,3039305,2018,-124.1094194,44.27960475,Rare
1761659,HR,Evergreen Broadleaf,Moraceae,Ficus,Ficus carica,Croatia,Pl@ntNet automatically identified occurrences,5361909,2018,13.77406505,44.90964006,Frequent
1046866,ES,Evergreen Broadleaf,Oleaceae,Chrysojasminum,Chrysojasminum odoratissimum,Spain,iNaturalist Research-grade Observations,9275304,2022,-16.29833986,28.56579507,Common
6081176,CO,Deciduous Broadleaf,Moraceae,Maclura,Maclura tinctoria,Colombia,Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango,2984583,2018,-75.86161604,6.77530975,Frequent
2937,ZA,Evergreen Broadleaf,Apocynaceae,Carissa,Carissa macrocarpa,South Africa,iNaturalist Research-grade Observations,5414420,2024,18.42820719,-33.99143749,Common
990309,BE,Evergreen Needleleaf,Pinaceae,Pinus,Pinus nigra,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",5284809,2015,5.309059223,51.26117022,Frequent
5291574,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea aenigma,Australia,SA Flora,3997047,2021,136.7366037,-35.79011846,Common
4182013,US,Deciduous Broadleaf,Ulmaceae,Ulmus,Ulmus crassifolia,United States of America,iNaturalist Research-grade Observations,5361871,2022,-98.22965304,26.17598891,Frequent
175074,ZA,Evergreen Broadleaf,Velloziaceae,Xerophyta,Xerophyta retinervis,South Africa,iNaturalist Research-grade Observations,2863482,2023,31.03652053,-27.53939919,Rare
285767,IN,Evergreen Broadleaf,Picidae,Dryocopus,Dryocopus hodgei,India,EOD – eBird Observation Dataset,5228837,2023,92.76374048,11.90126937,Common
3149109,MX,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus durangensis,Mexico,iNaturalist Research-grade Observations,2684482,2017,-103.8992841,22.11302993,Rare
3772382,US,Deciduous Broadleaf,Asteraceae,Baccharis,Baccharis halimifolia,United States of America,iNaturalist Research-grade Observations,3129663,2022,-80.25174818,32.58900116,Frequent
2889184,CA,Deciduous Broadleaf,Grossulariaceae,Ribes,Ribes viscosissimum,Canada,iNaturalist Research-grade Observations,2986172,2022,-119.6141595,49.0284359,Common
1214099,FR,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica anagallis-aquatica,France,"Observations opportunistes de flore vasculaire, bryophytes, champignons et lichens-Observations opportunistes Flore, Fonge et Bryophytes des salariés et bénévoles de l'association Nature en Occitanie (ex-Nature en Midi-Pyrénées) en Midi-Pyrénées",3172086,2018,1.568751883,44.79039032,Frequent
5153117,US,Deciduous Broadleaf,Juglandaceae,Carya,Carya alba,United States of America,iNaturalist Research-grade Observations,3054302,2021,-77.04243059,40.36834886,Common
4790523,US,Evergreen Broadleaf,Rhamnaceae,Ceanothus,Ceanothus oliganthus,United States of America,iNaturalist Research-grade Observations,3039398,2017,-116.5344457,33.01361014,Common
5444533,AU,Evergreen Broadleaf,Proteaceae,Conospermum,Conospermum taxifolium,Australia,iNaturalist Research-grade Observations,8410766,2020,150.3847972,-35.09540389,Common
1183115,FR,Deciduous Broadleaf,Coriariaceae,Coriaria,Coriaria myrtifolia,France,Programme LRR Aquitaine 2017-Programme LRR Aquitaine 2018,3701787,2018,0.667148404,44.35543623,Frequent
330106,TW,Deciduous Broadleaf,Moraceae,Broussonetia,Broussonetia papyrifera,Chinese Taipei,iNaturalist Research-grade Observations,5361944,2023,121.0456647,24.7526929,Frequent
888203,BE,Evergreen Needleleaf,Cupressaceae,Cryptomeria,Cryptomeria japonica,Belgium,"Waarnemingen.be - Non-native plant occurrences in Flanders and the Brussels Capital Region, Belgium",5284237,2024,5.432161626,50.95709966,Frequent
5291698,AU,Evergreen Broadleaf,Proteaceae,Hakea,Hakea cristata,Australia,City of Kalamunda Biodiversity Inventory,3996296,2017,116.0700615,-31.95707965,Rare
369009,TW,Evergreen Broadleaf,Arecaceae,Arenga,Arenga engleri,Chinese Taipei,iNaturalist Research-grade Observations,2733994,2023,120.9052075,24.54542943,Frequent
3788574,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium tenellum,United States of America,iNaturalist Research-grade Observations,2882847,2018,-79.25218271,35.76548638,Common
5062150,US,Evergreen Broadleaf,Moraceae,Ficus,Ficus aurea,United States of America,iNaturalist Research-grade Observations,5361923,2022,-81.46769598,25.94942198,Common
5581178,AU,Evergreen Broadleaf,Myrtaceae,Corymbia,Corymbia tessellaris,Australia,iNaturalist Research-grade Observations,5418427,2022,153.1630134,-27.69638184,Common
3891193,US,Deciduous Broadleaf,Fabaceae,Lespedeza,Lespedeza capitata,United States of America,iNaturalist Research-grade Observations,2955772,2024,-72.41203317,42.41722998,Frequent
486875,JP,Evergreen Needleleaf,Cupressaceae,Chamaecyparis,Chamaecyparis obtusa,Japan,iNaturalist Research-grade Observations,2683849,2023,133.5102122,33.67580002,Common
5458085,AU,Evergreen Broadleaf,Rhamnaceae,Pomaderris,Pomaderris cinerea,Australia,NatureMapr,3877370,2024,149.9870008,-35.84010052,Rare
3394877,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium reticulatum,United States of America,iNaturalist Research-grade Observations,2882863,2023,-156.2364176,20.76690759,Common
1721880,NO,Deciduous Broadleaf,Rhamnaceae,Rhamnus,Rhamnus alpina,Norway,Norwegian Species Observation Service,2407,2016,11.63132431,59.66036864,Frequent
1101200,ES,Deciduous Broadleaf,Oleaceae,Fraxinus,Fraxinus angustifolia,Spain,Pl@ntNet automatically identified occurrences,7325877,2017,-1.362536295,38.17384686,Frequent
3873077,US,Deciduous Broadleaf,Plantaginaceae,Veronica,Veronica persica,United States of America,iNaturalist Research-grade Observations,3172077,2023,-76.41796916,42.48495927,Frequent
5384289,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia paradoxa,Australia,Victorian Biodiversity Atlas,2981159,2017,144.8775622,-37.55615881,Frequent
308190,TW,Deciduous Broadleaf,Amaranthaceae,Achyranthes,Achyranthes bidentata,Chinese Taipei,iNaturalist Research-grade Observations,3085175,2019,121.500221,24.93591291,Common
5388939,AU,Deciduous Broadleaf,Fabaceae,Acacia,Acacia terminalis,Australia,iNaturalist Research-grade Observations,2978771,2024,150.2313239,-33.79566066,Frequent
5216074,AU,Deciduous Broadleaf,Apocynaceae,Calotropis,Calotropis procera,Australia,Flora Atlas N.T.,5414566,2021,132.2141745,-14.41983653,Common
4983230,US,Evergreen Broadleaf,Primulaceae,Ardisia,Ardisia crenata,United States of America,iNaturalist Research-grade Observations,5414379,2020,-88.79614384,30.41827063,Frequent
3041672,MX,Evergreen Broadleaf,Asteraceae,Neurolaena,Neurolaena lobata,Mexico,iNaturalist Research-grade Observations,7545076,2023,-95.21705316,16.58178708,Common
4431018,US,Deciduous Broadleaf,Paulowniaceae,Paulownia,Paulownia tomentosa,United States of America,iNaturalist Research-grade Observations,3170823,2022,-76.04903651,39.73086239,Frequent
396192,TW,Evergreen Broadleaf,Melastomataceae,Pleroma,Pleroma pulchrum,Chinese Taipei,iNaturalist Research-grade Observations,6683,2022,120.6584453,23.50366302,Frequent
4360896,US,Deciduous Broadleaf,Rubiaceae,Cephalanthus,Cephalanthus occidentalis,United States of America,iNaturalist Research-grade Observations,2923947,2023,-81.67127624,26.2330877,Frequent
5802242,NZ,Evergreen Broadleaf,Rousseaceae,Carpodetus,Carpodetus serratus,New Zealand,iNaturalist Research-grade Observations,3932516,2023,175.458153,-40.89712689,Frequent
3946818,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron occidentale,United States of America,iNaturalist Research-grade Observations,2883077,2022,-122.2197193,37.25247173,Frequent
2493888,RU,Deciduous Broadleaf,Fabaceae,Caragana,Caragana arborescens,Russian Federation,Pl@ntNet automatically identified occurrences,2943190,2021,29.93947912,60.14509968,Frequent
4890097,US,Evergreen Broadleaf,Araliaceae,Aralia,Aralia nudicaulis,United States of America,Pl@ntNet automatically identified occurrences,3037021,2020,-82.32029394,41.41955517,Frequent
4072491,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus marilandica,United States of America,iNaturalist Research-grade Observations,2881630,2021,-97.45495558,30.14112858,Frequent
4786141,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus palustris,United States of America,iNaturalist Research-grade Observations,5285816,2020,-92.99525701,31.47639302,Frequent
74635,ZA,Evergreen Broadleaf,Apocynaceae,Carissa,Carissa macrocarpa,South Africa,iNaturalist Research-grade Observations,5414420,2020,22.19083233,-34.02972333,Common
406718,TW,Evergreen Broadleaf,Piperaceae,Piper,Piper kadsura,Chinese Taipei,iNaturalist Research-grade Observations,4183601,2022,120.9772933,24.18073739,Frequent
3152817,MX,Evergreen Broadleaf,Fabaceae,Calliandra,Calliandra hirsuta,Mexico,iNaturalist Research-grade Observations,2982255,2024,-106.7662854,24.29025291,Rare
5226959,AU,Evergreen Needleleaf,Casuarinaceae,Allocasuarina,Allocasuarina verticillata,Australia,iNaturalist Research-grade Observations,2891902,2023,140.5794659,-36.73443121,Common
4090180,US,Deciduous Broadleaf,Rhamnaceae,Endotropis,Rhamnus ilicifolia,United States of America,iNaturalist Research-grade Observations,3039489,2016,-118.8953836,34.21340708,Frequent
2288354,SE,Deciduous Broadleaf,Amaranthaceae,Chenopodium,Chenopodium album,Sweden,Artportalen,3083838,2023,15.14254979,61.1196273,Frequent
4225283,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron calendulaceum,United States of America,iNaturalist Research-grade Observations,2883036,2022,-84.68924488,36.62364038,Frequent
2230285,RU,Evergreen Needleleaf,Cupressaceae,Juniperus,Juniperus pseudosabina,Russian Federation,iNaturalist Research-grade Observations,2684809,2023,87.22474771,49.84130327,Rare
1988734,PT,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium padifolium,Portugal,"Observation.org, Nature data from around the World",8814631,2023,-17.12553878,32.76058737,Common
4149522,US,Deciduous Broadleaf,Oleaceae,Forestiera,Forestiera pubescens,United States of America,iNaturalist Research-grade Observations,3172385,2019,-98.35997027,30.74643817,Common
5702970,AU,Evergreen Broadleaf,Proteaceae,Xylomelum,Xylomelum salicinum,Australia,iNaturalist Research-grade Observations,8188821,2022,152.7576231,-25.34242239,Common
3586268,US,Evergreen Broadleaf,Apocynaceae,Mandevilla,Mandevilla macrosiphon,United States of America,iNaturalist Research-grade Observations,3617311,2024,-98.6305396,29.62213381,Common
5920929,CO,Evergreen Broadleaf,Moraceae,Ficus,Ficus insipida,Colombia,Biodiversidad asociada al proyecto Interconexión Cocorná - La Sierra 110 kV,6358534,2016,-74.61652355,6.163837682,Common
5621442,AU,Evergreen Broadleaf,Paracryphiaceae,Quintinia,Quintinia verdonii,Australia,iNaturalist Research-grade Observations,3932997,2024,153.335157,-28.2043225,Rare
6077692,CO,Deciduous Broadleaf,Euphorbiaceae,Jatropha,Jatropha curcas,Colombia,Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango,3072953,2018,-75.8487337,6.696700258,Frequent
284437,MY,Deciduous Broadleaf,Oxalidaceae,Oxalis,Oxalis barrelieri,Malaysia,iNaturalist Research-grade Observations,2891750,2017,100.267382,5.424326986,Common
3021129,US,Deciduous Broadleaf,Anacardiaceae,Rhus,Rhus integrifolia,United States of America,iNaturalist Research-grade Observations,7160609,2024,-117.2354833,32.88568299,Frequent
2728261,CA,Evergreen Needleleaf,Pinaceae,Picea,Picea glauca,Canada,iNaturalist Research-grade Observations,5284745,2020,-75.73363092,45.32805981,Frequent
3254129,PR,Evergreen Broadleaf,Lamiaceae,Petitia,Petitia domingensis,Puerto Rico,iNaturalist Research-grade Observations,5341103,2023,-66.99260673,18.16819255,Rare
3685172,US,Deciduous Broadleaf,Cornaceae,Cornus,Cornus obliqua,United States of America,iNaturalist Research-grade Observations,3082259,2018,-84.6340323,36.38982296,Common
